topology,alpha,seed,spectral_gap,round,avg_acc,worst_acc
line,100.0,1,0.0326289891365642,21,0.9083600000000001,0.9017
line,100.0,1,0.0326289891365642,22,0.9085000000000001,0.8994
line,100.0,1,0.0326289891365642,23,0.90823,0.8932
line,100.0,1,0.0326289891365642,24,0.9088200000000001,0.8972
line,100.0,1,0.0326289891365642,25,0.9087,0.901
line,100.0,1,0.0326289891365642,26,0.90771,0.8979
line,100.0,1,0.0326289891365642,27,0.90955,0.9026
line,100.0,1,0.0326289891365642,28,0.90905,0.9001
line,100.0,1,0.0326289891365642,29,0.90872,0.8993
line,100.0,1,0.0326289891365642,30,0.9089,0.9005
line,100.0,1,0.0326289891365642,31,0.9100199999999999,0.9033
line,100.0,1,0.0326289891365642,32,0.9097199999999999,0.9006
line,100.0,1,0.0326289891365642,33,0.9089600000000001,0.9015
line,100.0,1,0.0326289891365642,34,0.91051,0.9025
line,100.0,1,0.0326289891365642,35,0.9118700000000001,0.9038
line,100.0,1,0.0326289891365642,36,0.91069,0.9029
line,100.0,1,0.0326289891365642,37,0.9105000000000001,0.9022
line,100.0,1,0.0326289891365642,38,0.90998,0.9002
line,100.0,1,0.0326289891365642,39,0.9107799999999999,0.9008
line,100.0,1,0.0326289891365642,40,0.91016,0.9019
line,100.0,1,0.0326289891365642,41,0.91067,0.9045
line,100.0,1,0.0326289891365642,42,0.9102,0.9034
line,100.0,1,0.0326289891365642,43,0.91105,0.9051
line,100.0,1,0.0326289891365642,44,0.91082,0.9016
line,100.0,1,0.0326289891365642,45,0.9118700000000001,0.9053
line,100.0,1,0.0326289891365642,46,0.91022,0.9001
line,100.0,1,0.0326289891365642,47,0.9122399999999999,0.9045
line,100.0,1,0.0326289891365642,48,0.91135,0.9025
line,100.0,1,0.0326289891365642,49,0.90959,0.9002
line,100.0,1,0.0326289891365642,50,0.91206,0.9053
line,100.0,2,0.0326289891365642,1,0.7708299999999999,0.7207
line,100.0,2,0.0326289891365642,2,0.83995,0.8296
line,100.0,2,0.0326289891365642,3,0.85673,0.8466
line,100.0,2,0.0326289891365642,4,0.86477,0.8521
line,100.0,2,0.0326289891365642,5,0.8767099999999999,0.8718
line,100.0,2,0.0326289891365642,6,0.88142,0.8747
line,100.0,2,0.0326289891365642,7,0.88577,0.8815
line,100.0,2,0.0326289891365642,8,0.88826,0.8747
line,100.0,2,0.0326289891365642,9,0.8918799999999999,0.8852
line,100.0,2,0.0326289891365642,10,0.89748,0.8927
line,100.0,2,0.0326289891365642,11,0.89882,0.8914
line,100.0,2,0.0326289891365642,12,0.89925,0.8907
line,100.0,2,0.0326289891365642,13,0.90159,0.8943
line,100.0,2,0.0326289891365642,14,0.90251,0.8923
line,100.0,2,0.0326289891365642,15,0.9040100000000001,0.8952
line,100.0,2,0.0326289891365642,16,0.90578,0.8985
line,100.0,2,0.0326289891365642,17,0.90671,0.9002
line,100.0,2,0.0326289891365642,18,0.9066000000000001,0.8945
line,100.0,2,0.0326289891365642,19,0.90654,0.8953
line,100.0,2,0.0326289891365642,20,0.90617,0.8933
line,100.0,2,0.0326289891365642,21,0.9083400000000001,0.8989
line,100.0,2,0.0326289891365642,22,0.9065099999999999,0.8894
line,100.0,2,0.0326289891365642,23,0.90988,0.8999
line,100.0,2,0.0326289891365642,24,0.9091400000000001,0.9005
line,100.0,2,0.0326289891365642,25,0.91049,0.9012
line,100.0,2,0.0326289891365642,26,0.9102600000000001,0.9015
line,100.0,2,0.0326289891365642,27,0.90948,0.9001
line,100.0,2,0.0326289891365642,28,0.9102600000000001,0.8985
line,100.0,2,0.0326289891365642,29,0.91091,0.9031
line,100.0,2,0.0326289891365642,30,0.91138,0.9021
